Lead_ID,Converted,Converted_Account_ID,Converted_Opportunity_ID,Created_Date,Industry,Lead_Source,Status,Status_Simplified,Converted_Accounts,Converted_Opportunities
00Q5A00001RAol5UAD,FALSE,N/A,N/A,2020-12-17,Life Sciences,Trade Show,Nurturing,Open,0,0
00Q5A00001RAPKjUAP,FALSE,N/A,N/A,2020-12-08,Life Sciences,Eblasts,Nurturing,Open,0,0
00Q5A00001RAPKoUAP,FALSE,N/A,N/A,2020-12-08,Life Sciences,Eblasts,Nurturing,Open,0,0
00Q5A00001RAPKpUAP,FALSE,N/A,N/A,2020-12-08,Life Sciences,Eblasts,Nurturing,Open,0,0
00Q5A00001RAPL2UAP,FALSE,N/A,N/A,2020-12-08,Life Sciences,Eblasts,Nurturing,Open,0,0
00Q5A00001Oa6PAUAZ,FALSE,N/A,N/A,2020-04-20,Life Sciences,Bing Natural Search,Nurturing,Open,0,0
00Q5A00001Oa6PBUAZ,FALSE,N/A,N/A,2020-04-20,Life Sciences,Bing Natural Search,Nurturing,Open,0,0
00Q6e00001RDYTwEAP,FALSE,N/A,N/A,2021-05-17,Life Sciences,Inside Sales,Prospect,Open,0,0
00Q6e00001RDYVnEAP,FALSE,N/A,N/A,2021-05-17,Life Sciences,Inside Sales,Prospect,Open,0,0
00Q6e00001RDZbhEAH,FALSE,N/A,N/A,2021-05-18,Life Sciences,Inside Sales,Prospect,Open,0,0
00Q6e00001RDZfjEAH,FALSE,N/A,N/A,2021-05-18,Life Sciences,Inside Sales,Prospect,Open,0,0
00Q6e00001RDXqfEAH,FALSE,N/A,N/A,2021-05-17,Life Sciences,Inside Sales,Disqualified,Open,0,0
00Q5A00001RG35BUAT,FALSE,N/A,N/A,2020-10-23,Life Sciences,Other,Nurturing,Open,0,0
00Q5A00001RG356UAD,FALSE,N/A,N/A,2020-10-23,Life Sciences,Prospecting Journey,Nurturing,Open,0,0
00Q6e00001RDJY6EAP,FALSE,N/A,N/A,2021-05-03,Life Sciences,Inside Sales,Nurturing,Open,0,0
00Q5A00001RBe39UAD,FALSE,N/A,N/A,2021-02-08,Life Sciences,Trade Show,Nurturing,Open,0,0
00Q5A00001RBe3FUAT,FALSE,N/A,N/A,2021-02-08,Life Sciences,Trade Show,Nurturing,Open,0,0
00Q5A00001RBe3GUAT,FALSE,N/A,N/A,2021-02-08,Life Sciences,Trade Show,Nurturing,Open,0,0
00Q5A00001RBe4fUAD,FALSE,N/A,N/A,2021-02-08,Life Sciences,Trade Show,Nurturing,Open,0,0
00Q5A00001RGV5KUAX,FALSE,N/A,N/A,2020-11-13,Life Sciences,Trade Show,Nurturing,Open,0,0
00Q5A00001RGV5MUAX,FALSE,N/A,N/A,2020-11-13,Life Sciences,Trade Show,Nurturing,Open,0,0
00Q6e00001RDIxtEAH,FALSE,N/A,N/A,2021-05-02,Life Sciences,Website,Nurturing,Open,0,0
00Q5A00001RCuDFUA1,FALSE,N/A,N/A,2021-04-16,Life Sciences,Inside Sales,Prospect,Open,0,0
00Q6e00001RDJUIEA5,FALSE,N/A,N/A,2021-05-03,Life Sciences,Inside Sales,Prospect,Open,0,0
00Q6e00001RDJUOEA5,FALSE,N/A,N/A,2021-05-03,Life Sciences,Inside Sales,Prospect,Open,0,0
00Q6e00001RDJUaEAP,FALSE,N/A,N/A,2021-05-03,Life Sciences,Inside Sales,Prospect,Open,0,0
00Q6e00001RDJUgEAP,FALSE,N/A,N/A,2021-05-03,Life Sciences,Inside Sales,Prospect,Open,0,0
00Q6e00001RDJUhEAP,FALSE,N/A,N/A,2021-05-03,Life Sciences,Inside Sales,Prospect,Open,0,0
00Q6e00001RDJUqEAP,FALSE,N/A,N/A,2021-05-03,Life Sciences,Inside Sales,Prospect,Open,0,0
00Q6e00001RDJUxEAP,FALSE,N/A,N/A,2021-05-03,Life Sciences,Inside Sales,Prospect,Open,0,0
00Q6e00001RDJV1EAP,FALSE,N/A,N/A,2021-05-03,Life Sciences,Inside Sales,Prospect,Open,0,0
00Q6e00001RDJV3EAP,FALSE,N/A,N/A,2021-05-03,Life Sciences,Inside Sales,Prospect,Open,0,0
00Q6e00001RDJV5EAP,FALSE,N/A,N/A,2021-05-03,Life Sciences,Inside Sales,Prospect,Open,0,0
00Q6e00001RDJV7EAP,FALSE,N/A,N/A,2021-05-03,Life Sciences,Inside Sales,Prospect,Open,0,0
00Q6e00001RDJVEEA5,FALSE,N/A,N/A,2021-05-03,Life Sciences,Inside Sales,Prospect,Open,0,0
00Q6e00001RDJVGEA5,FALSE,N/A,N/A,2021-05-03,Life Sciences,Inside Sales,Prospect,Open,0,0
00Q6e00001RDJVHEA5,FALSE,N/A,N/A,2021-05-03,Life Sciences,Inside Sales,Prospect,Open,0,0
00Q6e00001RDJVKEA5,FALSE,N/A,N/A,2021-05-03,Life Sciences,Inside Sales,Prospect,Open,0,0
00Q6e00001RDJVNEA5,FALSE,N/A,N/A,2021-05-03,Life Sciences,Inside Sales,Prospect,Open,0,0
00Q6e00001RDJVPEA5,FALSE,N/A,N/A,2021-05-03,Life Sciences,Inside Sales,Prospect,Open,0,0
00Q6e00001RDJVSEA5,FALSE,N/A,N/A,2021-05-03,Life Sciences,Inside Sales,Prospect,Open,0,0
00Q6e00001RDJVVEA5,FALSE,N/A,N/A,2021-05-03,Life Sciences,Inside Sales,Prospect,Open,0,0
00Q6e00001RDJVdEAP,FALSE,N/A,N/A,2021-05-03,Life Sciences,Inside Sales,Prospect,Open,0,0
00Q6e00001RDJVeEAP,FALSE,N/A,N/A,2021-05-03,Life Sciences,Inside Sales,Prospect,Open,0,0
00Q6e00001RDJVhEAP,FALSE,N/A,N/A,2021-05-03,Life Sciences,Inside Sales,Prospect,Open,0,0
00Q6e00001RDJViEAP,FALSE,N/A,N/A,2021-05-03,Life Sciences,Inside Sales,Prospect,Open,0,0
00Q6e00001RDJVkEAP,FALSE,N/A,N/A,2021-05-03,Life Sciences,Inside Sales,Prospect,Open,0,0
00Q6e00001RDJVmEAP,FALSE,N/A,N/A,2021-05-03,Life Sciences,Inside Sales,Prospect,Open,0,0
00Q6e00001RDJXFEA5,FALSE,N/A,N/A,2021-05-03,Life Sciences,Inside Sales,Prospect,Open,0,0
00Q6e00001RDJXGEA5,FALSE,N/A,N/A,2021-05-03,Life Sciences,Inside Sales,Prospect,Open,0,0
00Q6e00001RDJXHEA5,FALSE,N/A,N/A,2021-05-03,Life Sciences,Inside Sales,Prospect,Open,0,0
00Q6e00001RDJXIEA5,FALSE,N/A,N/A,2021-05-03,Life Sciences,Inside Sales,Prospect,Open,0,0
00Q6e00001RDJXJEA5,FALSE,N/A,N/A,2021-05-03,Life Sciences,Inside Sales,Prospect,Open,0,0
00Q6e00001RDJXLEA5,FALSE,N/A,N/A,2021-05-03,Life Sciences,Inside Sales,Prospect,Open,0,0
00Q6e00001RDJXNEA5,FALSE,N/A,N/A,2021-05-03,Life Sciences,Inside Sales,Prospect,Open,0,0
00Q6e00001RDJXOEA5,FALSE,N/A,N/A,2021-05-03,Life Sciences,Inside Sales,Prospect,Open,0,0
00Q6e00001RDJXREA5,FALSE,N/A,N/A,2021-05-03,Life Sciences,Inside Sales,Prospect,Open,0,0
00Q6e00001RDJXSEA5,FALSE,N/A,N/A,2021-05-03,Life Sciences,Inside Sales,Prospect,Open,0,0
00Q6e00001RDJXUEA5,FALSE,N/A,N/A,2021-05-03,Life Sciences,Inside Sales,Prospect,Open,0,0
00Q6e00001RDJXWEA5,FALSE,N/A,N/A,2021-05-03,Life Sciences,Inside Sales,Prospect,Open,0,0
00Q6e00001RDJXYEA5,FALSE,N/A,N/A,2021-05-03,Life Sciences,Inside Sales,Prospect,Open,0,0
00Q6e00001RDJXbEAP,FALSE,N/A,N/A,2021-05-03,Life Sciences,Inside Sales,Prospect,Open,0,0
00Q6e00001RDJXdEAP,FALSE,N/A,N/A,2021-05-03,Life Sciences,Inside Sales,Prospect,Open,0,0
00Q6e00001RDJXjEAP,FALSE,N/A,N/A,2021-05-03,Life Sciences,Inside Sales,Prospect,Open,0,0
00Q6e00001RDJXkEAP,FALSE,N/A,N/A,2021-05-03,Life Sciences,Inside Sales,Prospect,Open,0,0
00Q6e00001RDJXlEAP,FALSE,N/A,N/A,2021-05-03,Life Sciences,Inside Sales,Prospect,Open,0,0
00Q6e00001RDJXmEAP,FALSE,N/A,N/A,2021-05-03,Life Sciences,Inside Sales,Prospect,Open,0,0
00Q6e00001RDJXrEAP,FALSE,N/A,N/A,2021-05-03,Life Sciences,Inside Sales,Prospect,Open,0,0
00Q6e00001RDJXsEAP,FALSE,N/A,N/A,2021-05-03,Life Sciences,Inside Sales,Prospect,Open,0,0
00Q6e00001RDJXuEAP,FALSE,N/A,N/A,2021-05-03,Life Sciences,Inside Sales,Prospect,Open,0,0
00Q6e00001RDJXvEAP,FALSE,N/A,N/A,2021-05-03,Life Sciences,Inside Sales,Prospect,Open,0,0
00Q6e00001RDJXwEAP,FALSE,N/A,N/A,2021-05-03,Life Sciences,Inside Sales,Prospect,Open,0,0
00Q6e00001RDJXxEAP,FALSE,N/A,N/A,2021-05-03,Life Sciences,Inside Sales,Prospect,Open,0,0
00Q6e00001RDJXyEAP,FALSE,N/A,N/A,2021-05-03,Life Sciences,Inside Sales,Prospect,Open,0,0
00Q6e00001RDJY0EAP,FALSE,N/A,N/A,2021-05-03,Life Sciences,Inside Sales,Prospect,Open,0,0
00Q6e00001RDJY1EAP,FALSE,N/A,N/A,2021-05-03,Life Sciences,Inside Sales,Prospect,Open,0,0
00Q6e00001RDJY4EAP,FALSE,N/A,N/A,2021-05-03,Life Sciences,Inside Sales,Prospect,Open,0,0
00Q6e00001RDJY7EAP,FALSE,N/A,N/A,2021-05-03,Life Sciences,Inside Sales,Prospect,Open,0,0
00Q6e00001RDJYCEA5,FALSE,N/A,N/A,2021-05-03,Life Sciences,Inside Sales,Prospect,Open,0,0
00Q6e00001RDJYFEA5,FALSE,N/A,N/A,2021-05-03,Life Sciences,Inside Sales,Prospect,Open,0,0
00Q6e00001RDJYMEA5,FALSE,N/A,N/A,2021-05-03,Life Sciences,Inside Sales,Prospect,Open,0,0
00Q6e00001RDJYOEA5,FALSE,N/A,N/A,2021-05-03,Life Sciences,Inside Sales,Prospect,Open,0,0
00Q6e00001RDJYPEA5,FALSE,N/A,N/A,2021-05-03,Life Sciences,Inside Sales,Prospect,Open,0,0
00Q6e00001RDJYUEA5,FALSE,N/A,N/A,2021-05-03,Life Sciences,Inside Sales,Prospect,Open,0,0
00Q6e00001RDJYXEA5,FALSE,N/A,N/A,2021-05-03,Life Sciences,Inside Sales,Prospect,Open,0,0
00Q6e00001RDJYZEA5,FALSE,N/A,N/A,2021-05-03,Life Sciences,Inside Sales,Prospect,Open,0,0
00Q6e00001RDMjdEAH,FALSE,N/A,N/A,2021-05-05,Life Sciences,Inside Sales,Prospect,Open,0,0
00Q6e00001RDMkbEAH,FALSE,N/A,N/A,2021-05-05,Life Sciences,Inside Sales,Prospect,Open,0,0
00Q6e00001RDMlAEAX,FALSE,N/A,N/A,2021-05-05,Life Sciences,Inside Sales,Prospect,Open,0,0
00Q6e00001RDNzuEAH,FALSE,N/A,N/A,2021-05-06,Life Sciences,Inside Sales,Prospect,Open,0,0
00Q6e00001RDO0AEAX,FALSE,N/A,N/A,2021-05-06,Life Sciences,Inside Sales,Prospect,Open,0,0
00Q6e00001RDO0GEAX,FALSE,N/A,N/A,2021-05-06,Life Sciences,Inside Sales,Prospect,Open,0,0
00Q6e00001RDO0LEAX,FALSE,N/A,N/A,2021-05-06,Life Sciences,Inside Sales,Prospect,Open,0,0
00Q6e00001RDO0TEAX,FALSE,N/A,N/A,2021-05-06,Life Sciences,Inside Sales,Prospect,Open,0,0
00Q6e00001RDO0bEAH,FALSE,N/A,N/A,2021-05-06,Life Sciences,Inside Sales,Prospect,Open,0,0
00Q6e00001RDO0dEAH,FALSE,N/A,N/A,2021-05-06,Life Sciences,Inside Sales,Prospect,Open,0,0
00Q6e00001RDO0jEAH,FALSE,N/A,N/A,2021-05-06,Life Sciences,Inside Sales,Prospect,Open,0,0
00Q6e00001RDO0uEAH,FALSE,N/A,N/A,2021-05-06,Life Sciences,Inside Sales,Prospect,Open,0,0
00Q6e00001RDO11EAH,FALSE,N/A,N/A,2021-05-06,Life Sciences,Inside Sales,Prospect,Open,0,0
00Q6e00001RDO12EAH,FALSE,N/A,N/A,2021-05-06,Life Sciences,Inside Sales,Prospect,Open,0,0
00Q6e00001RDO17EAH,FALSE,N/A,N/A,2021-05-06,Life Sciences,Inside Sales,Prospect,Open,0,0
00Q6e00001RDO18EAH,FALSE,N/A,N/A,2021-05-06,Life Sciences,Inside Sales,Prospect,Open,0,0
00Q6e00001RDO1KEAX,FALSE,N/A,N/A,2021-05-06,Life Sciences,Inside Sales,Prospect,Open,0,0
00Q6e00001RDO1PEAX,FALSE,N/A,N/A,2021-05-06,Life Sciences,Inside Sales,Prospect,Open,0,0
00Q6e00001RDOawEAH,FALSE,N/A,N/A,2021-05-06,Life Sciences,Inside Sales,Prospect,Open,0,0
00Q6e00001RDWgDEAX,FALSE,N/A,N/A,2021-05-14,Life Sciences,Inside Sales,Prospect,Open,0,0
00Q6e00001RDWi3EAH,FALSE,N/A,N/A,2021-05-14,Life Sciences,Inside Sales,Prospect,Open,0,0
00Q6e00001RDYB4EAP,FALSE,N/A,N/A,2021-05-17,Life Sciences,Inside Sales,Prospect,Open,0,0
00Q6e00001RDYFfEAP,FALSE,N/A,N/A,2021-05-17,Life Sciences,Inside Sales,Prospect,Open,0,0
00Q6e00001RDYMREA5,FALSE,N/A,N/A,2021-05-17,Life Sciences,Inside Sales,Prospect,Open,0,0
00Q6e00001RDbqKEAT,FALSE,N/A,N/A,2021-05-19,Life Sciences,Inside Sales,Prospect,Open,0,0
00Q6e00001RDbvZEAT,FALSE,N/A,N/A,2021-05-19,Life Sciences,Inside Sales,Prospect,Open,0,0
00Q6e00001RDdaUEAT,FALSE,N/A,N/A,2021-05-21,Life Sciences,Inside Sales,Prospect,Open,0,0
00Q6e00001RDdubEAD,FALSE,N/A,N/A,2021-05-21,Life Sciences,Inside Sales,Prospect,Open,0,0
00Q6e00001RDdwSEAT,FALSE,N/A,N/A,2021-05-21,Life Sciences,Inside Sales,Prospect,Open,0,0
00Q6e00001RDjL3EAL,FALSE,N/A,N/A,2021-05-27,Life Sciences,Inside Sales,Prospect,Open,0,0
00Q6e00001RE0lMEAT,FALSE,N/A,N/A,2021-06-15,Life Sciences,Inside Sales,Prospect,Open,0,0
00Q6e00001TnbyiEAB,FALSE,N/A,N/A,2021-06-24,Life Sciences,Inside Sales,Prospect,Open,0,0
00Q6e00001Tnd7NEAR,FALSE,N/A,N/A,2021-06-25,Life Sciences,Inside Sales,Prospect,Open,0,0
00Q6e00001TndJjEAJ,FALSE,N/A,N/A,2021-06-25,Life Sciences,Inside Sales,Prospect,Open,0,0
00Q6e00001TndKIEAZ,FALSE,N/A,N/A,2021-06-25,Life Sciences,Inside Sales,Prospect,Open,0,0
00Q6e00001RDryNEAT,FALSE,N/A,N/A,2021-06-07,Life Sciences,Trade Show,Prospect,Open,0,0
00Q6e00001RDrzaEAD,FALSE,N/A,N/A,2021-06-07,Life Sciences,Trade Show,Prospect,Open,0,0
00Q6e00001RDs2FEAT,FALSE,N/A,N/A,2021-06-07,Life Sciences,Trade Show,Prospect,Open,0,0
00Q6e00001RDs6bEAD,FALSE,N/A,N/A,2021-06-07,Life Sciences,Trade Show,Prospect,Open,0,0
00Q6e00001RDs7tEAD,FALSE,N/A,N/A,2021-06-07,Life Sciences,Trade Show,Prospect,Open,0,0
00Q6e00001RDsDXEA1,FALSE,N/A,N/A,2021-06-07,Life Sciences,Trade Show,Prospect,Open,0,0
00Q6e00001RDsEVEA1,FALSE,N/A,N/A,2021-06-07,Life Sciences,Trade Show,Prospect,Open,0,0
00Q6e00001RDsG2EAL,FALSE,N/A,N/A,2021-06-07,Life Sciences,Trade Show,Prospect,Open,0,0
00Q6e00001RDOXsEAP,FALSE,N/A,N/A,2021-05-06,Life Sciences,Inside Sales,Prospect,Open,0,0
00Q6e00001RDOZAEA5,FALSE,N/A,N/A,2021-05-06,Life Sciences,Inside Sales,Prospect,Open,0,0
00Q6e00001RDbSSEA1,FALSE,N/A,N/A,2021-05-19,Life Sciences,Inside Sales,Prospect,Open,0,0
00Q6e00001Tndl0EAB,FALSE,N/A,N/A,2021-06-25,Life Sciences,Inside Sales,Prospect,Open,0,0
00Q6e00001Tndm8EAB,FALSE,N/A,N/A,2021-06-25,Life Sciences,Inside Sales,Prospect,Open,0,0
00Q6e00001TndmmEAB,FALSE,N/A,N/A,2021-06-25,Life Sciences,Inside Sales,Prospect,Open,0,0
00Q6e00001TndnuEAB,FALSE,N/A,N/A,2021-06-25,Life Sciences,Inside Sales,Prospect,Open,0,0
00Q6e00001TndUAEAZ,FALSE,N/A,N/A,2021-06-25,Life Sciences,Trade Show,Prospect,Open,0,0
00Q5A00001RBe3LUAT,FALSE,N/A,N/A,2021-02-08,Life Sciences,Trade Show,Nurturing,Open,0,0
00Q5A00001RBe5RUAT,FALSE,N/A,N/A,2021-02-08,Life Sciences,Trade Show,Nurturing,Open,0,0
00Q5A00001RAUnuUAH,FALSE,N/A,N/A,2020-12-14,Life Sciences,Trade Show,Nurturing,Open,0,0
00Q6e00001RCz5gEAD,FALSE,N/A,N/A,2021-04-21,Life Sciences,Field Sales,Disqualified,Open,0,0
00Q6e00001RDHKsEAP,FALSE,N/A,N/A,2021-04-30,Life Sciences,Field Sales,Disqualified,Open,0,0
00Q6e00001RDHL2EAP,FALSE,N/A,N/A,2021-04-30,Life Sciences,Field Sales,Disqualified,Open,0,0
00Q6e00001RDMkCEAX,FALSE,N/A,N/A,2021-05-05,Life Sciences,Field Sales,Disqualified,Open,0,0
00Q6e00001RDRP4EAP,FALSE,N/A,N/A,2021-05-10,Life Sciences,Field Sales,Disqualified,Open,0,0
00Q6e00001RDW6MEAX,FALSE,N/A,N/A,2021-05-14,Life Sciences,Field Sales,Disqualified,Open,0,0
00Q6e00001RDW7eEAH,FALSE,N/A,N/A,2021-05-14,Life Sciences,Field Sales,Disqualified,Open,0,0
00Q5A00001OXbfeUAD,FALSE,N/A,N/A,2020-01-16,Life Sciences,Industry Event,Nurturing,Open,0,0
00Q5A00001OXbghUAD,FALSE,N/A,N/A,2020-01-16,Life Sciences,Industry Event,Nurturing,Open,0,0
00Q5A00001OXdYpUAL,FALSE,N/A,N/A,2020-01-17,Life Sciences,Field Sales,Nurturing,Open,0,0
00Q5A00001OXbgIUAT,FALSE,N/A,N/A,2020-01-16,Life Sciences,Industry Event,Nurturing,Open,0,0
00Q5A00001OXbh6UAD,FALSE,N/A,N/A,2020-01-16,Life Sciences,Industry Event,Nurturing,Open,0,0
00Q5A00001OZxWYUA1,FALSE,N/A,N/A,2020-04-13,Life Sciences,Prospecting Journey,Nurturing,Open,0,0
00Q6e00001RE2QOEA1,FALSE,N/A,N/A,2021-06-16,Life Sciences,Inside Sales,Nurturing,Open,0,0
00Q6e00001RE2WvEAL,FALSE,N/A,N/A,2021-06-16,Life Sciences,Inside Sales,Nurturing,Open,0,0
00Q5A00001OZw2NUAT,FALSE,N/A,N/A,2020-04-09,Life Sciences,Prospecting Journey,Nurturing,Open,0,0
00Q5A00001OXdVgUAL,FALSE,N/A,N/A,2020-01-17,Life Sciences,Field Sales,Nurturing,Open,0,0
00Q5A00001OXdX3UAL,FALSE,N/A,N/A,2020-01-17,Life Sciences,Field Sales,Nurturing,Open,0,0
00Q5A00001OXdXIUA1,FALSE,N/A,N/A,2020-01-17,Life Sciences,Field Sales,Nurturing,Open,0,0
00Q5A00001RArfKUAT,FALSE,N/A,N/A,2020-12-21,Life Sciences,Field Sales,Prospect,Open,0,0
00Q6e00001RCvZ7EAL,FALSE,N/A,N/A,2021-04-19,Life Sciences,Field Sales,Prospect,Open,0,0
00Q6e00001RCvbwEAD,FALSE,N/A,N/A,2021-04-19,Life Sciences,Field Sales,Prospect,Open,0,0
00Q6e00001RCvc1EAD,FALSE,N/A,N/A,2021-04-19,Life Sciences,Field Sales,Prospect,Open,0,0
00Q6e00001RCvhGEAT,FALSE,N/A,N/A,2021-04-19,Life Sciences,Field Sales,Prospect,Open,0,0
00Q6e00001RCyA0EAL,FALSE,N/A,N/A,2021-04-20,Life Sciences,Field Sales,Prospect,Open,0,0
00Q6e00001RCygVEAT,FALSE,N/A,N/A,2021-04-20,Life Sciences,Field Sales,Prospect,Open,0,0
00Q6e00001RCygWEAT,FALSE,N/A,N/A,2021-04-20,Life Sciences,Field Sales,Prospect,Open,0,0
00Q6e00001RCz5fEAD,FALSE,N/A,N/A,2021-04-21,Life Sciences,Field Sales,Prospect,Open,0,0
00Q6e00001RD0O6EAL,FALSE,N/A,N/A,2021-04-22,Life Sciences,Field Sales,Prospect,Open,0,0
00Q6e00001RD0OKEA1,FALSE,N/A,N/A,2021-04-22,Life Sciences,Field Sales,Prospect,Open,0,0
00Q6e00001RD0SDEA1,FALSE,N/A,N/A,2021-04-22,Life Sciences,Field Sales,Prospect,Open,0,0
00Q6e00001RD2O1EAL,FALSE,N/A,N/A,2021-04-23,Life Sciences,Field Sales,Prospect,Open,0,0
00Q6e00001RDDwlEAH,FALSE,N/A,N/A,2021-04-28,Life Sciences,Field Sales,Prospect,Open,0,0
00Q6e00001RDDz1EAH,FALSE,N/A,N/A,2021-04-28,Life Sciences,Field Sales,Prospect,Open,0,0
00Q6e00001RDFMKEA5,FALSE,N/A,N/A,2021-04-29,Life Sciences,Field Sales,Prospect,Open,0,0
00Q6e00001RDMWKEA5,FALSE,N/A,N/A,2021-05-05,Life Sciences,Field Sales,Prospect,Open,0,0
00Q6e00001RDMenEAH,FALSE,N/A,N/A,2021-05-05,Life Sciences,Field Sales,Prospect,Open,0,0
00Q6e00001RDNvJEAX,FALSE,N/A,N/A,2021-05-06,Life Sciences,Field Sales,Prospect,Open,0,0
00Q6e00001RDSTsEAP,FALSE,N/A,N/A,2021-05-11,Life Sciences,Field Sales,Prospect,Open,0,0
00Q6e00001RDSXfEAP,FALSE,N/A,N/A,2021-05-11,Life Sciences,Field Sales,Prospect,Open,0,0
00Q6e00001RDTfiEAH,FALSE,N/A,N/A,2021-05-12,Life Sciences,Field Sales,Prospect,Open,0,0
00Q6e00001RDTfjEAH,FALSE,N/A,N/A,2021-05-12,Life Sciences,Field Sales,Prospect,Open,0,0
00Q6e00001RDThPEAX,FALSE,N/A,N/A,2021-05-12,Life Sciences,Field Sales,Prospect,Open,0,0
00Q6e00001RDTirEAH,FALSE,N/A,N/A,2021-05-12,Life Sciences,Field Sales,Prospect,Open,0,0
00Q6e00001RDbGCEA1,FALSE,N/A,N/A,2021-05-19,Life Sciences,Field Sales,Prospect,Open,0,0
00Q6e00001RDbMFEA1,FALSE,N/A,N/A,2021-05-19,Life Sciences,Field Sales,Prospect,Open,0,0
00Q6e00001RDcJlEAL,FALSE,N/A,N/A,2021-05-20,Life Sciences,Field Sales,Prospect,Open,0,0
00Q6e00001RDowREAT,FALSE,N/A,N/A,2021-06-03,Life Sciences,Field Sales,Prospect,Open,0,0
00Q6e00001RDpv7EAD,FALSE,N/A,N/A,2021-06-04,Life Sciences,Field Sales,Prospect,Open,0,0
00Q6e00001RE4VGEA1,FALSE,N/A,N/A,2021-06-18,Life Sciences,Field Sales,Prospect,Open,0,0
00Q6e00001RE7dAEAT,FALSE,N/A,N/A,2021-06-22,Life Sciences,Field Sales,Prospect,Open,0,0
00Q6e00001TnaTiEAJ,FALSE,N/A,N/A,2021-06-23,Life Sciences,Field Sales,Prospect,Open,0,0
00Q6e00001RDRNXEA5,FALSE,N/A,N/A,2021-05-10,Life Sciences,Field Sales,Prospect,Open,0,0
00Q6e00001RE27MEAT,FALSE,N/A,N/A,2021-06-16,Life Sciences,Inside Sales,Prospect,Open,0,0
00Q6e00001RE2PuEAL,FALSE,N/A,N/A,2021-06-16,Life Sciences,Inside Sales,Prospect,Open,0,0
00Q6e00001RDcOXEA1,FALSE,N/A,N/A,2021-05-20,Life Sciences,Trade Show,Prospect,Open,0,0
00Q6e00001RDcPAEA1,FALSE,N/A,N/A,2021-05-20,Life Sciences,Trade Show,Prospect,Open,0,0
00Q6e00001RDcQIEA1,FALSE,N/A,N/A,2021-05-20,Life Sciences,Trade Show,Prospect,Open,0,0
00Q6e00001RE23AEAT,FALSE,N/A,N/A,2021-06-16,Life Sciences,Inside Sales,Prospect,Open,0,0
00Q6e00001RE3QYEA1,FALSE,N/A,N/A,2021-06-17,Life Sciences,Inside Sales,Prospect,Open,0,0
00Q6e00001RE3QsEAL,FALSE,N/A,N/A,2021-06-17,Life Sciences,Inside Sales,Prospect,Open,0,0
00Q5A00001OaEVQUA3,FALSE,N/A,N/A,2020-04-28,Life Sciences,Prospecting Journey,Disqualified,Open,0,0
00Q5A00001OaEVJUA3,FALSE,N/A,N/A,2020-04-28,Life Sciences,Prospecting Journey,MQL,Open,0,0
00Q5A00001OaEVLUA3,FALSE,N/A,N/A,2020-04-28,Life Sciences,Prospecting Journey,MQL,Open,0,0
00Q5A00001OaEVOUA3,FALSE,N/A,N/A,2020-04-28,Life Sciences,Prospecting Journey,MQL,Open,0,0
00Q5A00001OaEVRUA3,FALSE,N/A,N/A,2020-04-28,Life Sciences,Prospecting Journey,MQL,Open,0,0
00Q5A00001OaEVSUA3,FALSE,N/A,N/A,2020-04-28,Life Sciences,Prospecting Journey,MQL,Open,0,0
00Q5A00001OaEVVUA3,FALSE,N/A,N/A,2020-04-28,Life Sciences,Prospecting Journey,MQL,Open,0,0
00Q5A00001OaEVXUA3,FALSE,N/A,N/A,2020-04-28,Life Sciences,Prospecting Journey,MQL,Open,0,0
00Q5A00001OaEVYUA3,FALSE,N/A,N/A,2020-04-28,Life Sciences,Prospecting Journey,MQL,Open,0,0
00Q5A00001OaEVbUAN,FALSE,N/A,N/A,2020-04-28,Life Sciences,Prospecting Journey,MQL,Open,0,0
00Q5A00001OaEVeUAN,FALSE,N/A,N/A,2020-04-28,Life Sciences,Prospecting Journey,MQL,Open,0,0
00Q5A00001OZZ6fUAH,FALSE,N/A,N/A,2020-03-25,Life Sciences,Prospecting Journey,Nurturing,Open,0,0
00Q5A00001OZw28UAD,FALSE,N/A,N/A,2020-04-09,Life Sciences,Prospecting Journey,Nurturing,Open,0,0
00Q5A00001OZwBfUAL,FALSE,N/A,N/A,2020-04-10,Life Sciences,Prospecting Journey,Nurturing,Open,0,0
00Q5A00001OZwIlUAL,FALSE,N/A,N/A,2020-04-10,Life Sciences,Prospecting Journey,Nurturing,Open,0,0
00Q5A00001OaEZyUAN,FALSE,N/A,N/A,2020-04-28,Life Sciences,Prospecting Journey,Nurturing,Open,0,0
00Q5A00001OZw2JUAT,FALSE,N/A,N/A,2020-04-09,Life Sciences,Prospecting Journey,Nurturing,Open,0,0
00Q5A00001OZw2UUAT,FALSE,N/A,N/A,2020-04-09,Life Sciences,Prospecting Journey,Nurturing,Open,0,0
00Q5A00001OaEXoUAN,FALSE,N/A,N/A,2020-04-28,Life Sciences,Prospecting Journey,Nurturing,Open,0,0
00Q5A00001OaEXOUA3,FALSE,N/A,N/A,2020-04-28,Life Sciences,Prospecting Journey,Nurturing,Open,0,0
00Q6e00001RDRBlEAP,FALSE,N/A,N/A,2021-05-10,Life Sciences,Field Sales,Nurturing,Open,0,0
00Q6e00001TnazJEAR,FALSE,N/A,N/A,2021-06-23,Life Sciences,Inside Sales,Nurturing,Open,0,0
00Q5A00001OZxYFUA1,FALSE,N/A,N/A,2020-04-13,Life Sciences,Prospecting Journey,Nurturing,Open,0,0
