Opportunity_ID,Account_ID,Close_Date,Closed,Created_Date,Fiscal_Period,Fiscal_Quarter,Fiscal_Year,Forecast_Q_Commit,Industry,Lead_Source,Opportunity_Type,Stage,Won,Amount,Expected_Amount
0065A00001Uo0J2QAJ,0016e00002ZwhbwAAB,2019-08-01,TRUE,2019-06-28,2019 3,3,2019,FALSE,Distributor,Field Sales,N/A,Closed Won,TRUE,220109.5,220109.5
0065A00001WxJ4fQAF,0015A00002DxWZqQAN,2019-09-27,TRUE,2019-08-06,2019 3,3,2019,FALSE,Federal,Field Sales,N/A,Closed Won,TRUE,107460,107460
0065A00001XGFzmQAH,0015A00002DR988QAD,2019-09-04,TRUE,2019-08-29,2019 3,3,2019,FALSE,Military,Inside Sales,N/A,Closed Won,TRUE,65636,65636
0065A00001G76MIQAZ,0013100001jYgIJAA0,2019-09-13,TRUE,2019-03-22,2019 3,3,2019,FALSE,International,Field Sales,N/A,Closed Won,TRUE,39000,39000
0065A00001XHM55QAH,0015A000026nOcMQAU,2019-09-12,TRUE,2019-09-08,2019 3,3,2019,FALSE,International,Field Sales,N/A,Closed Won,TRUE,190309,190309
0065A00001XrGyLQAV,0015A000026nOcMQAU,2020-07-30,TRUE,2019-11-11,2020 3,3,2020,FALSE,International,Field Sales,N/A,Closed Won,TRUE,304327.5,304327.5
006i000000U7ZNXAA3,001i000001H6DcUAAV,2015-09-30,TRUE,2015-03-05,2015 3,3,2015,FALSE,Military,Advertisement,N/A,Closed Won,TRUE,50000,50000
0065A00000i37bVQAQ,001i000000FKPu5AAH,2017-09-29,TRUE,2017-06-14,2017 3,3,2017,FALSE,Military,Field Sales,N/A,Closed Won,TRUE,0,0
0065A00000jTNC6QAO,0013100001VXN1KAAX,2018-08-09,TRUE,2018-02-27,2018 3,3,2018,FALSE,Federal,Inside Sales,N/A,Closed Won,TRUE,66689,66689
0065A00000jSpQWQA0,0015A00001yXq6AQAS,2019-09-24,TRUE,2018-02-13,2019 3,3,2019,FALSE,International,Field Sales,N/A,Closed Won,TRUE,44949.25,44949.25
0065A00001YPkaCQAT,0013100001emAHaAAM,2020-07-14,TRUE,2019-12-19,2020 3,3,2020,FALSE,State and Local,Other,N/A,Closed Won,TRUE,19500,19500
0065A00001Z1Z4cQAF,0013100001jaFPCAA2,2020-09-30,TRUE,2020-02-03,2020 3,3,2020,FALSE,State and Local,Inside Sales,N/A,Closed Won,TRUE,13000,13000
0065A00001ZOLKfQAP,0015A00001tb0OQQAY,2020-09-10,TRUE,2020-03-04,2020 3,3,2020,FALSE,State and Local,Inside Sales,N/A,Closed Won,TRUE,5850,5850
0065A00001ZPDVDQA5,0013100001jaFRIAA2,2020-07-07,TRUE,2020-03-09,2020 3,3,2020,FALSE,Military,Inside Sales,N/A,Closed Won,TRUE,6500,6500
0065A00001aLbunQAC,001i000001MZMQXAA5,2020-07-21,TRUE,2020-06-16,2020 3,3,2020,FALSE,State and Local,Inside Sales,N/A,Closed Won,TRUE,91000,91000
0065A00001axEQNQA2,0015A000021PRdcQAG,2020-07-06,TRUE,2020-06-25,2020 3,3,2020,FALSE,State and Local,Field Sales,N/A,Closed Won,TRUE,6500,6500
0065A00001b99r2QAA,0013100001gxRq8AAE,2020-08-04,TRUE,2020-06-26,2020 3,3,2020,FALSE,State and Local,Inside Sales,N/A,Closed Won,TRUE,6500,6500
0065A00001bNXVhQAO,0015A00001xOXHFQA4,2020-08-13,TRUE,2020-08-11,2020 3,3,2020,FALSE,State and Local,Inside Sales,N/A,Closed Won,TRUE,215.92,215.92
0065A00001bNdKcQAK,001i000001F62zEAAR,2020-09-02,TRUE,2020-08-12,2020 3,3,2020,FALSE,State and Local,Inside Sales,N/A,Closed Won,TRUE,6500,6500
0065A00001bo3n1QAA,0015A000023EfpVQAS,2020-08-24,TRUE,2020-09-22,2020 3,3,2020,FALSE,International,Field Sales,N/A,Closed Won,TRUE,9750,9750
0065A00001bp8cwQAA,0015A00002PLcdsQAD,2020-09-30,TRUE,2020-09-29,2020 3,3,2020,FALSE,State and Local,Field Sales,N/A,Closed Won,TRUE,90719.64,90719.64
0065A00001ZcbEXQAZ,001i000001MZMTqAAP,2020-08-12,TRUE,2020-04-08,2020 3,3,2020,FALSE,State and Local,Field Sales,N/A,Closed Won,TRUE,63812.11,63812.11
0065A00001Z62kgQAB,0013100001VWdHuAAL,2020-07-14,TRUE,2020-02-07,2020 3,3,2020,FALSE,Federal,Field Sales,N/A,Closed Won,TRUE,4550,4550
0065A00001bAWmgQAG,0015A00001tbLUxQAM,2020-07-15,TRUE,2020-07-14,2020 3,3,2020,FALSE,Federal,Inside Sales,N/A,Closed Won,TRUE,1073,1073
0065A00001bLxjOQAS,0015A00001zu4pTQAQ,2020-08-13,TRUE,2020-08-04,2020 3,3,2020,FALSE,Federal,Inside Sales,N/A,Closed Won,TRUE,6500,6500
0065A00001ZOEw6QAH,0013100001lcRjOAAU,2020-09-07,TRUE,2020-03-03,2020 3,3,2020,FALSE,Federal,Inside Sales,N/A,Closed Won,TRUE,6500,6500
0065A00001ZPz0yQAD,001i000001MYrYFAA1,2020-09-23,TRUE,2020-03-11,2020 3,3,2020,FALSE,State and Local,Inside Sales,N/A,Closed Won,TRUE,19500,19500
0065A00001ZuKj1QAF,0016e00002ZvkXWAAZ,2020-09-17,TRUE,2020-04-20,2020 3,3,2020,FALSE,International,Field Sales,N/A,Closed Won,TRUE,48750,48750
0065A00001awth7QAA,0015A00002Akm4rQAB,2020-07-22,TRUE,2020-06-19,2020 3,3,2020,FALSE,State and Local,Inside Sales,N/A,Closed Won,TRUE,111.15,111.15
0065A00001bAKlyQAG,0015A000021OOjYQAW,2020-07-28,TRUE,2020-07-10,2020 3,3,2020,FALSE,Federal,Inside Sales,N/A,Closed Won,TRUE,1190,1190
0065A00001bAdkJQAS,0015A00002JLh9ZQAT,2020-07-31,TRUE,2020-07-16,2020 3,3,2020,FALSE,Federal,Inside Sales,N/A,Closed Won,TRUE,5671.5,5671.5
0065A00001bM7HkQAK,0015A00002DUL2QQAX,2020-08-06,TRUE,2020-08-06,2020 3,3,2020,FALSE,Federal,Inside Sales,N/A,Closed Won,TRUE,428.4,428.4
0065A00001bMuiLQAS,0015A000026BtJoQAK,2020-08-17,TRUE,2020-08-10,2020 3,3,2020,FALSE,State and Local,Inside Sales,N/A,Closed Won,TRUE,9520,9520
0065A00001bNdlcQAC,0015A000026mTzoQAE,2020-08-24,TRUE,2020-08-12,2020 3,3,2020,FALSE,State and Local,Inside Sales,N/A,Closed Won,TRUE,6500,6500
0065A00001YNBTgQAP,0016e00002ZvkUIAAZ,2020-09-11,TRUE,2019-12-16,2020 3,3,2020,FALSE,International,Field Sales,N/A,Closed Won,TRUE,48750,48750
0065A00001b9A0jQAE,0015A000023mivSQAQ,2020-09-23,TRUE,2020-06-26,2020 3,3,2020,FALSE,International,Inside Sales,N/A,Closed Won,TRUE,10400,10400
0065A00001bA6dfQAC,001i000001LHDIlAAP,2020-07-07,TRUE,2020-07-06,2020 3,3,2020,FALSE,International,Field Sales,N/A,Closed Won,TRUE,58500,58500
0065A00001ZcZnHQAV,0013100001mz2dQAAQ,2020-09-30,TRUE,2020-04-08,2020 3,3,2020,FALSE,State and Local,Inside Sales,N/A,Closed Won,TRUE,77220,77220
0065A00001bNrhsQAC,0015A00002Akm4rQAB,2020-09-10,TRUE,2020-08-17,2020 3,3,2020,FALSE,State and Local,Field Sales,N/A,Closed Won,TRUE,134733.31,134733.31
0065A00001bLw3FQAS,0015A00002NP6knQAD,2020-08-11,TRUE,2020-08-03,2020 3,3,2020,FALSE,State and Local,Field Sales,N/A,Closed Won,TRUE,84967,84967
0065A00001bAHl4QAG,0015A00002DUKz7QAH,2020-07-09,TRUE,2020-07-09,2020 3,3,2020,FALSE,State and Local,Field Sales,N/A,Closed Won,TRUE,1071,1071
0065A00001bM348QAC,0015A00002OHx7GQAT,2020-09-08,TRUE,2020-08-05,2020 3,3,2020,FALSE,State and Local,Inside Sales,N/A,Closed Won,TRUE,85950.78,85950.78
0065A00001XvO7yQAF,0015A000022SQjmQAG,2020-07-14,TRUE,2020-05-01,2020 3,3,2020,FALSE,Federal,Inside Sales,N/A,Closed Won,TRUE,6500,6500
0065A00001b9x7RQAQ,0015A00002CwcMnQAJ,2020-07-13,TRUE,2020-07-01,2020 3,3,2020,FALSE,International,Field Sales,N/A,Closed Won,TRUE,667,667
0065A00001awxsJQAQ,0015A00002OJbpHQAT,2020-08-12,TRUE,2020-06-22,2020 3,3,2020,FALSE,International,Field Sales,N/A,Closed Won,TRUE,49197.75,49197.75
006i000000WcTHbAAN,001i000001MZ8IpAAL,2015-10-31,TRUE,2015-05-20,2015 4,4,2015,FALSE,Distributor,Other,N/A,Closed Won,TRUE,340000,340000
0065A00000i2XPqQAM,0015A00001tZ9JzQAK,2017-12-31,TRUE,2017-05-30,2017 4,4,2017,FALSE,International,Website,N/A,Closed Won,TRUE,114597,114597
0065A00000i2XVsQAM,0015A00001tZ9KdQAK,2017-12-31,TRUE,2017-05-30,2017 4,4,2017,FALSE,International,Website,N/A,Closed Won,TRUE,114796,114796
0065A00000i2XWbQAM,0015A00001tZ9LCQA0,2017-12-31,TRUE,2017-05-30,2017 4,4,2017,FALSE,International,Website,N/A,Closed Won,TRUE,114796,114796
0065A00000i2XWvQAM,0015A00001tZ9LlQAK,2017-12-31,TRUE,2017-05-30,2017 4,4,2017,FALSE,International,Website,N/A,Closed Won,TRUE,114796,114796
0065A00000i2krJQAQ,0015A00001tZLJEQA4,2017-12-31,TRUE,2017-06-05,2017 4,4,2017,FALSE,International,Website,N/A,Closed Won,TRUE,114796,114796
0065A00000k1gWnQAI,0015A00001tZkazQAC,2018-12-11,TRUE,2018-05-10,2018 4,4,2018,FALSE,State and Local,Field Sales,N/A,Closed Won,TRUE,134420,134420
0065A00000k1rzmQAA,0013100001k6J7vAAE,2018-12-31,TRUE,2018-05-16,2018 4,4,2018,FALSE,Military,Inside Sales,N/A,Closed Won,TRUE,65398,65398
0065A00000ld6jdQAA,0013100001jaFRIAA2,2018-12-11,TRUE,2018-08-02,2018 4,4,2018,FALSE,Military,Inside Sales,N/A,Closed Won,TRUE,6500,6500
0065A00000lnmqkQAA,0013100001gaSbbAAE,2018-10-08,TRUE,2018-09-27,2018 4,4,2018,FALSE,State and Local,Other,N/A,Closed Won,TRUE,17550,17550
0065A00000loTQ3QAM,0013100001qx6GzAAI,2018-10-09,TRUE,2018-10-03,2018 4,4,2018,FALSE,State and Local,Field Sales,N/A,Closed Won,TRUE,179.1,179.1
0065A00000nK8dUQAS,0013100001qx6GzAAI,2018-12-31,TRUE,2018-10-19,2018 4,4,2018,FALSE,Federal,Inside Sales,N/A,Closed Won,TRUE,65597,65597
0065A00000nLLjVQAW,001i000001MZMQXAA5,2018-11-26,TRUE,2018-11-09,2018 4,4,2018,FALSE,State and Local,Inside Sales,N/A,Closed Won,TRUE,895.5,895.5
0065A00000nN0HdQAK,0013100001gxRn4AAE,2018-12-05,TRUE,2018-12-05,2018 4,4,2018,FALSE,State and Local,Inside Sales,N/A,Closed Won,TRUE,567.15,567.15
0065A00000z10sdQAA,001i000001MZ8IpAAL,2018-12-21,TRUE,2018-12-18,2018 4,4,2018,FALSE,State and Local,Inside Sales,N/A,Closed Won,TRUE,22100,22100
0065A000010A3veQAC,0013100001lcvILAAY,2018-12-26,TRUE,2018-12-26,2018 4,4,2018,FALSE,State and Local,Inside Sales,N/A,Closed Won,TRUE,169.15,169.15
0065A00000k3zQVQAY,0015A000022R21OQAS,2018-12-31,TRUE,2018-07-16,2018 4,4,2018,FALSE,International,Field Sales,N/A,Closed Won,TRUE,83393,83393
0065A00000lnhBrQAI,0015A00001ztwmzQAA,2018-10-22,TRUE,2018-09-26,2018 4,4,2018,FALSE,International,Field Sales,N/A,Closed Won,TRUE,97500,97500
0065A00001KS2kkQAD,0013100001enwqoAAA,2019-11-26,TRUE,2019-04-22,2019 4,4,2019,FALSE,State and Local,Field Sales,N/A,Closed Won,TRUE,67584.12,67584.12
0065A00001KS6iwQAD,0013100001gw2U2AAI,2019-10-23,TRUE,2019-04-23,2019 4,4,2019,FALSE,State and Local,Inside Sales,N/A,Closed Won,TRUE,6113,6113
0065A00001UmmGCQAZ,0015A00002Cxo7SQAR,2019-11-22,TRUE,2019-06-24,2019 4,4,2019,FALSE,State and Local,Website,N/A,Closed Won,TRUE,71770.05,71770.05
0065A00001XGjVMQA1,0013100001gxRq8AAE,2019-10-03,TRUE,2019-09-06,2019 4,4,2019,FALSE,State and Local,Inside Sales,N/A,Closed Won,TRUE,199,199
0065A00001XKVhEQAX,001i000001F62zEAAR,2019-10-18,TRUE,2019-09-18,2019 4,4,2019,FALSE,State and Local,Inside Sales,N/A,Closed Won,TRUE,6500,6500
0065A00001XXrMHQA1,0015A00002DVr3HQAT,2019-10-01,TRUE,2019-10-01,2019 4,4,2019,FALSE,Federal,Field Sales,N/A,Closed Won,TRUE,179.1,179.1
0065A00001XXwmLQAT,0013100001emY1NAAU,2019-10-15,TRUE,2019-10-02,2019 4,4,2019,FALSE,State and Local,Inside Sales,N/A,Closed Won,TRUE,6175,6175
0065A00001XdHOmQAN,001i000001Icz3VAAR,2019-12-23,TRUE,2019-10-15,2019 4,4,2019,FALSE,State and Local,Field Sales,N/A,Closed Won,TRUE,63989.22,63989.22
0065A00001XdUJsQAN,001i000001MZ8IpAAL,2019-10-23,TRUE,2019-10-17,2019 4,4,2019,FALSE,Federal,Sales Seminar,N/A,Closed Won,TRUE,2328.3,2328.3
0065A00001Xoz2AQAR,0015A00002DVr3HQAT,2019-10-30,TRUE,2019-10-30,2019 4,4,2019,FALSE,Federal,Field Sales,N/A,Closed Won,TRUE,393.3,393.3
0065A00001Xmsa7QAB,0015A00002RfonKQAR,2020-11-13,TRUE,2019-10-25,2020 4,4,2020,FALSE,International,Field Sales,N/A,Closed Won,TRUE,69353.25,69353.25
0065A00000iRsQ8QAK,001i000001MZMQXAA5,2017-10-31,TRUE,2017-09-22,2017 4,4,2017,FALSE,State and Local,Field Sales,N/A,Closed Won,TRUE,516,516
0065A00000iSczUQAS,0013100001jaFPCAA2,2017-12-13,TRUE,2017-10-16,2017 4,4,2017,FALSE,State and Local,Trade Show,N/A,Closed Won,TRUE,64350,64350
0065A00000iSr3yQAC,001i000001MZMQXAA5,2017-12-28,TRUE,2017-10-25,2017 4,4,2017,FALSE,State and Local,Field Sales,N/A,Closed Won,TRUE,71500,71500
0065A00000i47dWQAQ,0013100001gZSbvAAG,2018-12-24,TRUE,2017-07-17,2018 4,4,2018,FALSE,State and Local,Inside Sales,N/A,Closed Won,TRUE,99645,99645
0065A00000ibiffQAA,0013100001gw2U2AAI,2018-10-15,TRUE,2018-04-12,2018 4,4,2018,FALSE,State and Local,Field Sales,N/A,Closed Won,TRUE,65000,65000
0065A00000nK3HdQAK,001i000001LHCUyAAP,2018-10-10,TRUE,2018-10-18,2018 4,4,2018,FALSE,International,Field Sales,N/A,Closed Won,TRUE,53923.5,53923.5
0065A00001XpzLhQAJ,001i000001MZ8IpAAL,2019-11-05,TRUE,2019-11-04,2019 4,4,2019,FALSE,Military,Inside Sales,N/A,Closed Won,TRUE,2587,2587
0065A00001XpzjKQAR,001i000001MZ8IpAAL,2019-11-05,TRUE,2019-11-04,2019 4,4,2019,FALSE,Military,Inside Sales,N/A,Closed Won,TRUE,438.75,438.75
0065A00000i4lSVQAY,0015A00001tbLUxQAM,2017-11-02,TRUE,2017-08-09,2017 4,4,2017,FALSE,Federal,Inside Sales,N/A,Closed Won,TRUE,65796,65796
0065A00000k2wLOQAY,0013100001jaPRCAA2,2018-11-12,TRUE,2018-06-14,2018 4,4,2018,FALSE,State and Local,Website,N/A,Closed Won,TRUE,65199,65199
0065A00000nKzxBQAS,0015A000026BtJoQAK,2018-11-14,TRUE,2018-11-02,2018 4,4,2018,FALSE,State and Local,Inside Sales,N/A,Closed Won,TRUE,65199,65199
0065A00001XHoaWQAT,0013100001mz2dQAAQ,2019-10-11,TRUE,2019-09-12,2019 4,4,2019,FALSE,State and Local,Inside Sales,N/A,Closed Won,TRUE,73320,73320
0065A00001XdHZGQA3,0013100001lcRjOAAU,2019-12-19,TRUE,2019-10-15,2019 4,4,2019,FALSE,State and Local,Inside Sales,N/A,Closed Won,TRUE,6500,6500
0065A00001Xr3EcQAJ,0015A00002CwhnmQAB,2019-11-08,TRUE,2019-11-08,2019 4,4,2019,FALSE,Federal,Inside Sales,N/A,Closed Won,TRUE,358.2,358.2
0065A00001CKx6SQAT,0015A00001tZ9JzQAK,2018-12-18,TRUE,2019-03-07,2018 4,4,2018,FALSE,Military,Field Sales,N/A,Closed Won,TRUE,327821.52,327821.52
0065A000011nk4CQAQ,0015A000026nOcMQAU,2018-12-19,TRUE,2019-01-02,2018 4,4,2018,FALSE,International,Field Sales,N/A,Closed Won,TRUE,52197,52197
0065A000011nkenQAA,0015A000026nOcMQAU,2018-12-19,TRUE,2019-01-02,2018 4,4,2018,FALSE,International,Field Sales,N/A,Closed Won,TRUE,86052.2,86052.2
0065A000011nkg5QAA,0015A000026nOcMQAU,2018-12-19,TRUE,2019-01-02,2018 4,4,2018,FALSE,International,Field Sales,N/A,Closed Won,TRUE,173466,173466
0065A00001Y1I1NQAV,0013100001gaFSgAAM,2019-12-10,TRUE,2019-11-20,2019 4,4,2019,FALSE,State and Local,Inside Sales,N/A,Closed Won,TRUE,398,398
0065A00001Y1I9oQAF,001i000001MZMQXAA5,2019-12-06,TRUE,2019-11-20,2019 4,4,2019,FALSE,State and Local,Inside Sales,N/A,Closed Won,TRUE,91000,91000
0065A00001Z1JZ2QAN,0015A00002G7uczQAB,2020-10-09,TRUE,2020-01-31,2020 4,4,2020,FALSE,State and Local,Field Sales,N/A,Closed Won,TRUE,64941.03,64941.03
0065A00001a3zBIQAY,0013100001gw2U2AAI,2020-11-05,TRUE,2020-05-07,2020 4,4,2020,FALSE,State and Local,Inside Sales,N/A,Closed Won,TRUE,6435,6435
0065A00001aJpACQA0,0013100001lXbgHAAS,2020-12-16,TRUE,2020-05-29,2020 4,4,2020,FALSE,State and Local,Field Sales,N/A,Closed Won,TRUE,13000,13000
0065A00001b98a4QAA,0013100001jbjmoAAA,2020-10-30,TRUE,2020-06-26,2020 4,4,2020,FALSE,State and Local,Inside Sales,N/A,Closed Won,TRUE,6500,6500
0065A00001bNjh7QAC,0013100001ekHGJAA2,2020-10-20,TRUE,2020-08-14,2020 4,4,2020,FALSE,State and Local,Inside Sales,N/A,Closed Won,TRUE,6500,6500
0065A00001cHAnkQAG,001i000001F62zEAAR,2020-10-23,TRUE,2020-10-19,2020 4,4,2020,FALSE,State and Local,Service,N/A,Closed Won,TRUE,277,277
0065A00001cILnzQAG,0013100001lXbgHAAS,2020-12-08,TRUE,2020-10-26,2020 4,4,2020,FALSE,State and Local,Field Sales,N/A,Closed Won,TRUE,65215.26,65215.26
0065A00001cJb04QAC,0013100001gYGsJAAW,2020-11-03,TRUE,2020-11-03,2020 4,4,2020,FALSE,State and Local,Inside Sales,N/A,Closed Won,TRUE,398,398
0065A00001cV1mlQAC,0013100001jaFRIAA2,2020-11-24,TRUE,2020-11-24,2020 4,4,2020,FALSE,Federal,Inside Sales,N/A,Closed Won,TRUE,256.84,256.84
0065A00001coy12QAA,0013100001lXbgHAAS,2020-12-14,TRUE,2020-12-14,2020 4,4,2020,FALSE,State and Local,Field Sales,N/A,Closed Won,TRUE,786.6,786.6
0065A00001baMyOQAU,0013100001rueJaAAI,2020-12-23,TRUE,2020-12-07,2020 4,4,2020,FALSE,State and Local,Field Sales,N/A,Closed Won,TRUE,58858.2,58858.2
0065A00001bgBtzQAE,001i0000014EANpAAO,2020-10-02,TRUE,2020-09-01,2020 4,4,2020,FALSE,Military,Inside Sales,N/A,Closed Won,TRUE,3500,3500
0065A00001cI2ulQAC,0013100001VWdHuAAL,2020-11-16,TRUE,2020-10-22,2020 4,4,2020,FALSE,Federal,Trade Show,N/A,Closed Won,TRUE,234,234
0065A00001Y3q4ZQAR,001i000001LHDIlAAP,2019-11-22,TRUE,2019-11-22,2019 4,4,2019,FALSE,International,Field Sales,N/A,Closed Won,TRUE,447.75,447.75
0065A00001YKXvHQAX,0015A00002Fs1NYQAZ,2019-12-10,TRUE,2019-12-10,2019 4,4,2019,FALSE,International,Field Sales,N/A,Closed Won,TRUE,48899.25,48899.25
0065A00001YPlDdQAL,0015A000020x0llQAA,2020-11-16,TRUE,2019-12-19,2020 4,4,2020,FALSE,State and Local,Inside Sales,N/A,Closed Won,TRUE,6500,6500
0065A00001ZcZpSQAV,0013100001mz2dQAAQ,2020-12-22,TRUE,2020-04-08,2020 4,4,2020,FALSE,State and Local,Inside Sales,N/A,Closed Won,TRUE,831,831
0065A00001bftb5QAA,0015A000026mTzoQAE,2020-11-05,TRUE,2020-08-28,2020 4,4,2020,FALSE,State and Local,Inside Sales,N/A,Closed Won,TRUE,410.54,410.54
0065A00001bg5huQAA,0013100001jaFRIAA2,2020-10-06,TRUE,2020-08-31,2020 4,4,2020,FALSE,Federal,Inside Sales,N/A,Closed Won,TRUE,325.95,325.95
0065A00001cU7M2QAK,0015A00002DW2AvQAL,2020-11-18,TRUE,2020-11-18,2020 4,4,2020,FALSE,Federal,Trade Show,N/A,Closed Won,TRUE,11940,11940
0065A00001ZcNgzQAF,0015A00002Fs1NYQAZ,2020-10-12,TRUE,2020-04-03,2020 4,4,2020,FALSE,International,Field Sales,N/A,Closed Won,TRUE,49048.5,49048.5
0065A00001bp1hmQAA,0015A00002BmyxQQAR,2020-11-06,TRUE,2020-09-28,2020 4,4,2020,FALSE,State and Local,Field Sales,N/A,Closed Won,TRUE,2800.79,2800.79
0065A00001cI35mQAC,0015A00002BmyxQQAR,2020-12-04,TRUE,2020-10-22,2020 4,4,2020,FALSE,State and Local,Field Sales,N/A,Closed Won,TRUE,220521.18,220521.18
0065A00001Y1P9TQAV,0015A000028mPklQAE,2019-12-04,TRUE,2019-11-21,2019 4,4,2019,FALSE,Federal,Inside Sales,N/A,Closed Won,TRUE,3500,3500
0065A00001cIQPEQA4,0015A000026nOcMQAU,2020-12-21,TRUE,2020-10-27,2020 4,4,2020,FALSE,International,Field Sales,N/A,Closed Won,TRUE,37199.25,37199.25
0065A00001cVppkQAC,001i000001LHCUyAAP,2020-11-30,TRUE,2020-11-30,2020 4,4,2020,FALSE,International,Field Sales,N/A,Closed Won,TRUE,49077.75,49077.75
0065A00001YPkjnQAD,0015A000026nOcMQAU,2019-12-20,TRUE,2019-12-19,2019 4,4,2019,FALSE,International,Field Sales,N/A,Closed Won,TRUE,45945.2,45945.2
0065A00001ZFoACQA1,0015A000026nOcMQAU,2020-10-09,TRUE,2020-02-18,2020 4,4,2020,FALSE,International,Field Sales,N/A,Closed Won,TRUE,380723,380723
0065A00001ZFoI7QAL,0015A00001yXq6AQAS,2020-10-15,TRUE,2020-02-18,2020 4,4,2020,FALSE,International,Trade Show,N/A,Closed Won,TRUE,49197.75,49197.75
0065A00001cJ9u9QAC,0015A00002JMcrlQAD,2020-10-29,TRUE,2020-10-29,2020 4,4,2020,FALSE,International,Field Sales,N/A,Closed Won,TRUE,26159.2,26159.2
0065A00001KRobBQAT,0015A0000282bGSQAY,2019-06-03,TRUE,2019-04-18,2019 2,2,2019,FALSE,State and Local,Field Sales,N/A,Closed Won,TRUE,506458,506458
0065A00000nKsoSQAS,001i000001LHDIlAAP,2019-05-21,TRUE,2018-10-31,2019 2,2,2019,FALSE,International,Field Sales,N/A,Closed Won,TRUE,628731.3,628731.3
0065A00001ZZ3zRQAT,001i000001MZ8IpAAL,2020-04-23,TRUE,2020-03-25,2020 2,2,2020,FALSE,Military,Field Sales,N/A,Closed Won,TRUE,12295504,12295504
0065A00001KQmNrQAL,0015A000021P4gYQAS,2020-07-10,TRUE,2019-04-11,2020 3,3,2020,FALSE,State and Local,Trade Show,N/A,Closed Won,TRUE,517480.96,517480.96
0065A00001XqNz2QAF,0015A00002G7WWuQAN,2020-12-22,TRUE,2019-11-07,2020 4,4,2020,FALSE,State and Local,Field Sales,N/A,Closed Won,TRUE,280604,280604
0065A00000nKJMHQA4,0013100001mIDLTAA4,2018-12-21,TRUE,2018-10-22,2018 4,4,2018,FALSE,International,Field Sales,N/A,Closed Won,TRUE,1314008,1314008
0065A00000iVe5gQAC,0015A00001yXcbaQAC,2018-02-07,TRUE,2018-02-01,2018 1,1,2018,FALSE,Military,Field Sales,N/A,Closed Won,TRUE,49,49
0065A00000ibtYCQAY,0015A000020x0llQAA,2019-03-01,TRUE,2018-04-17,2019 1,1,2019,FALSE,State and Local,Website,N/A,Closed Won,TRUE,71565,71565
0065A00000ldbwoQAA,0015A00002JN4oUQAT,2020-03-19,TRUE,2018-08-15,2020 1,1,2020,FALSE,State and Local,Trade Show,Safety and Security Opportunity,Closed Won,TRUE,55419.15,55419.15
006i000000UVa14AAD,001i000001F62zEAAR,2015-06-26,TRUE,2015-03-13,2015 2,2,2015,FALSE,State and Local,Website,N/A,Closed Won,TRUE,50398,50398
0065A00001KS20mQAD,0015A00002Bo7iXQAR,2019-06-03,TRUE,2019-04-22,2019 2,2,2019,FALSE,State and Local,Website,N/A,Closed Won,TRUE,82686.6,82686.6
006i000000UYQAgAAP,001i000001MZMVXAA5,2017-04-25,TRUE,2015-03-20,2017 2,2,2017,FALSE,State and Local,Field Sales,N/A,Closed Won,TRUE,55250,55250
0065A00000k3QqRQAU,0013100001fshyPAAQ,2018-06-30,TRUE,2018-06-28,2018 2,2,2018,FALSE,State and Local,Eblasts,N/A,Closed Won,TRUE,199,199
0065A00000vsvFSQAY,0015A000029VvJwQAK,2019-05-17,TRUE,2019-02-20,2019 2,2,2019,FALSE,State and Local,Field Sales,N/A,Closed Won,TRUE,71066.91,71066.91
0065A00001G5m3XQAR,0015A00002AoJsLQAV,2019-04-29,TRUE,2019-03-15,2019 2,2,2019,FALSE,International,Website,N/A,Closed Won,TRUE,67699,67699
0065A00000jsXRlQAM,0015A00001zu4pTQAQ,2018-06-01,TRUE,2018-04-05,2018 2,2,2018,FALSE,Federal,Field Sales,N/A,Closed Won,TRUE,21500,21500
0065A00000js46IQAQ,0015A00001ztmHRQAY,2019-05-23,TRUE,2018-03-21,2019 2,2,2019,FALSE,State and Local,Inside Sales,N/A,Closed Won,TRUE,91000,91000
0065A00001G5narQAB,0016e00002ZvkT5AAJ,2019-04-26,TRUE,2019-03-15,2019 2,2,2019,FALSE,Distributor,Field Sales,N/A,Closed Won,TRUE,58353.75,58353.75
0065A00001Th0ycQAB,0015A00002CvPh9QAF,2019-08-30,TRUE,2019-06-05,2019 3,3,2019,FALSE,State and Local,Website,N/A,Closed Won,TRUE,74991.46,74991.46
0065A00001SiVZFQA3,0015A00002CU9zLQAT,2019-09-30,TRUE,2019-05-24,2019 3,3,2019,FALSE,Military,Field Sales,N/A,Closed Won,TRUE,65636,65636
0065A00001WxKFvQAN,0015A000027SJhCQAW,2019-09-24,TRUE,2019-08-06,2019 3,3,2019,FALSE,State and Local,Field Sales,N/A,Closed Won,TRUE,70558.2,70558.2
0065A00001ICPL4QAP,0015A00002B7EFlQAN,2019-07-12,TRUE,2019-03-27,2019 3,3,2019,FALSE,Federal,Inside Sales,N/A,Closed Won,TRUE,29610,29610
0065A00001Tiuj6QAB,0015A00002EnipNQAR,2019-08-14,TRUE,2019-06-14,2019 3,3,2019,FALSE,Federal,Field Sales,N/A,Closed Won,TRUE,143679.99,143679.99
0065A00000jSSB2QAO,0015A00001yXdzxQAC,2018-08-17,TRUE,2018-02-02,2018 3,3,2018,FALSE,Federal,Website,N/A,Closed Won,TRUE,66194,66194
